c,v,clauses_vars_ratio,vars_clauses_ratio,vcg_var_mean,vcg_var_coeff,vcg_var_min,vcg_var_max,vcg_var_entropy,vcg_clause_mean,vcg_clause_coeff,vcg_clause_min,vcg_clause_max,vcg_clause_entropy,vg_mean,vg_coeff,vg_min,vg_max,pnc_ratio_mean,pnc_ratio_coeff,pnc_ratio_min,pnc_ratio_max,pnc_ratio_entropy,pnv_ratio_mean,pnv_ratio_coeff,pnv_ratio_min,pnv_ratio_max,pnv_ratio_entropy,pnv_ratio_stdev,binary_ratio,ternary_ratio,ternary+,hc_fraction,hc_var_mean,hc_var_coeff,hc_var_min,hc_var_max,hc_var_entropy,unit_props_at_depth_1,unit_props_at_depth_4,unit_props_at_depth_16,unit_props_at_depth_64,unit_props_at_depth_256,mean_depth_to_contradiction_over_vars,estimate_log_number_nodes_over_vars,weighted_backtrack_estimate,knuths_estimate,recursive_estimate,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,saps_EstACL_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,gsat_EstACL_Mean,file_name,satzilla_base_t,satzilla_probe_t
317.0,120.0,2.6416666666666666,0.3785488958990536,0.0209516298633017,0.4486707000922419,0.0,0.0504731861198738,1.8444375547117824,0.0209516298633017,0.4859452128240171,0.0083333333333333,0.0416666666666666,0.6826284546837171,0.0300486552959418,0.737629798155663,0.0126182965299684,0.085173501577287,0.167192429022082,1.83195790773721,0.0,1.0,0.6826284546837171,0.2677777777777778,1.046918474071278,0.0,0.6666666666666667,1.042497358733694,0.2803415025013089,0.7570977917981072,0.0,0.7570977917981072,0.8107255520504731,0.0130651945320715,0.3288430631206703,0.0,0.0252365930599369,1.6125508264047967,0.0166666666666666,0.1083333333333333,0.35,0.35,0.35,0.4734548916227299,0.4749258211833161,0.0,0.0,121.0,2.2294,1.07762055058,29.3592,0.133540833939,29.0,24.0,34.0,1.23463581821,0.273349522071,0.887509340273,0.0576801142135,2130.81480568,6.9858,0.400945541108,29.3117,0.133575963435,29.0,24.0,34.0,1.63064864169,0.257013179134,0.95606173224,0.0412321197777,3921.69276562,or-60-10-7-UC-30.txt.gz.no_w.txt,0.0180292129516601,6.327984094619751
2773.0,2760.0,1.0047101449275362,0.995311936530833,0.0012194452719547,1.7324352148627151,0.0,0.0086548864046159,1.2546990560502762,0.0012194452719547,0.1589088996208059,0.0003623188405797,0.0014492753623188,0.7800784384823635,0.0020909648806473,0.6193036974138266,0.0007212405337179,0.0064911648034619,0.4035340786152182,0.764784261680725,0.0,1.0,1.3029850372271774,0.0140700483091787,3.2580964940665056,0.0,0.25,0.4182040667081277,0.0458415750674816,0.0259646592138478,0.581319870176704,0.6072845293905518,0.4056978002163721,0.0004691983254676,1.8269598162198912,0.0,0.0032455824017309,1.0238462838116331,0.0,0.0,0.0,0.0,0.0,0.0433034953111679,0.1266632641535733,0.0,770.7796647826592,4904.0,1.03707136237,1.12632557814,147.017145505,0.0554946918153,147.0,136.0,157.0,0.470233669795,0.169810695715,0.788693580892,0.0292508512052,20180.8860379,42.1998432602,0.184214034143,147.097570533,0.0541477565898,147.0,137.0,157.0,0.263005578971,0.808175412143,0.921975322401,0.0367179660848,70460.633069,75-24-2-q.txt.gz.no_w.txt,0.190399169921875,13.42694902420044
320.0,120.0,2.6666666666666665,0.375,0.0208333333333333,0.4505552130427524,0.00625,0.0625,1.806479876064224,0.0208333333333333,0.4898979485566356,0.0083333333333333,0.0416666666666666,0.7029189307735104,0.029375,0.768293325542226,0.0125,0.1125,0.175,1.8013600304169273,0.0,1.0,0.7029189307735104,0.2611111111111111,1.0550703206993566,0.0,0.6666666666666667,1.0655847602725932,0.2754905837381653,0.75,0.0,0.75,0.8125,0.0130208333333333,0.3327461494893667,0.003125,0.03125,1.588755185555188,0.05,0.175,0.3083333333333333,0.3083333333333333,0.3083333333333333,0.4207357463922403,0.4246171960770144,0.0,0.0,121.0,2.4743,0.954686443114,29.3963,0.13710968516,29.0,24.0,35.0,1.20235730355,0.255925925898,0.864292656769,0.0631278626278,1939.99646123,7.2321,0.478998302949,29.4504,0.137218343472,29.0,24.0,35.0,1.47642561962,0.281978541942,0.931252791729,0.0541703266519,3519.50733867,or-60-5-9-UC-30.txt.gz.no_w.txt,0.0181281566619873,6.957955837249756
551.0,200.0,2.755,0.3629764065335753,0.0122595281306715,0.4518200439368955,0.0,0.0362976406533575,1.8712101500368103,0.0122595281306715,0.5031131152617743,0.005,0.025,0.7625044194778826,0.0176198597342429,0.7863104228727161,0.0072595281306715,0.0689655172413793,0.2014519056261343,1.7001983584988034,0.0,1.0,0.7625044194778826,0.2886666666666667,1.0385191090942,0.0,0.6666666666666667,1.2019318770873617,0.299785849491859,0.7259528130671506,0.0,0.7259528130671506,0.8185117967332124,0.0077223230490018,0.340570869277034,0.0,0.0181488203266787,1.6861566576199547,0.03,0.105,0.315,0.345,0.345,0.4384563253012048,0.4447572143245915,0.0,0.0,201.0,0.6497,2.34713496915,48.9988,0.105125124196,49.0,42.0,56.0,1.22303021513,0.183957310379,0.882448351509,0.0352584705027,6266.65789587,8.259,0.432423478941,49.033,0.105010834211,49.0,43.0,56.0,1.41681921517,0.304275621614,0.939884749387,0.0377812678839,11797.9906881,or-100-20-4-UC-50.txt.gz.no_w.txt,0.0327260494232177,7.595111131668091
315.0,120.0,2.625,0.3809523809523809,0.021031746031746,0.4895247778495324,0.0063492063492063,0.0698412698412698,1.797710408251999,0.021031746031746,0.4832546594288943,0.0083333333333333,0.0416666666666666,0.6680178186607534,0.0298412698412698,0.771233796807141,0.0126984126984126,0.1079365079365079,0.1619047619047619,1.8527077350616024,0.0,1.0,0.6680178186607535,0.2916666666666667,1.021803128128438,0.0,0.6666666666666667,1.0584412112455066,0.2980259123707944,0.7619047619047619,0.0,0.7619047619047619,0.8095238095238095,0.013095238095238,0.3630466598901892,0.0031746031746031,0.0349206349206349,1.6395980564541337,0.0833333333333333,0.2583333333333333,0.55,0.5666666666666667,0.5666666666666667,0.7043688230008984,0.7081393933708214,0.0,0.0,121.0,1.443,0.980430957886,30.1,0.1290051139,30.0,25.0,35.0,1.53428056259,0.223660689035,0.943115087208,0.0313978352299,2508.98431466,3.7322,0.436217360738,30.0925,0.130476290609,30.0,25.0,35.0,1.83509194841,0.219320089961,0.977083225351,0.0245816563031,4226.57983755,or-60-20-10-UC-30.txt.gz.no_w.txt,0.0171945095062255,5.343859672546387
4381.0,2984.0,1.4681635388739946,0.6811230312713992,0.0008763928810308,0.7642375617954731,0.0002282583884957,0.0036521342159324,1.8497194124572969,0.0008763928810308,0.3034615375287867,0.0003351206434316,0.0013404825737265,0.9716610623132488,0.0013436866583928,0.7160965842341784,0.0002282583884957,0.0066194932663775,0.7098075020923685,0.5100805078710918,0.0,1.0,1.1370545165520425,0.8398465205854616,0.2083309674863101,0.0,1.0,1.5788176661343083,0.1749660381735804,0.5806893403332573,0.2227801871718785,0.8034695275051358,0.8331431180095868,0.0007645585097236,0.7432538989145379,0.0002282583884957,0.0034238758274366,1.8489107429821872,0.0,0.0,0.0878016085790884,0.0878016085790884,0.0878016085790884,0.5123092390183543,0.9980896649738132,0.0,0.0,2985.0,3.51792828685,0.850756730797,399.707835325,0.0342372335641,400.0,382.0,418.0,0.350743589353,0.161138866734,0.798588077983,0.0168637901984,270988.141069,60.2604422604,0.145263075225,400.34029484,0.0357293186954,401.0,382.0,418.0,0.217384533661,0.218359545948,0.859515208288,0.0169938980366,475850.948867,or_chain_206.fg.uai.txt_no_w.txt,0.3176801204681396,12.0153386592865
369.0,140.0,2.6357142857142857,0.3794037940379404,0.0179829655439411,0.4903815769723754,0.0,0.048780487804878,1.8944824750800573,0.0179829655439411,0.4849894650621662,0.0071428571428571,0.0357142857142857,0.6775172499077158,0.0263147559011822,0.7955195877971493,0.010840108401084,0.089430894308943,0.1653116531165311,1.839341340110475,0.0,1.0,0.6775172499077159,0.2923809523809524,1.02210084108088,0.0,0.6666666666666667,1.0747993865147405,0.2988428173446002,0.7588075880758808,0.0,0.7588075880758808,0.8102981029810298,0.0112078977932636,0.3646587150681942,0.0,0.024390243902439,1.6781105249574704,0.0214285714285714,0.1285714285714285,0.4857142857142857,0.5357142857142857,0.5357142857142857,0.6847478338147078,0.6925172998740793,0.0,0.0,141.0,0.9965,1.41166954453,34.725,0.12063014178,35.0,29.0,40.0,1.42325201678,0.210682266324,0.92909134309,0.0316730742902,3307.69963948,4.4008,0.444697293951,34.8295,0.122185499547,35.0,29.0,40.0,1.7389386153,0.23860911717,0.972029516639,0.0265838716444,5916.27379159,or-70-20-8-UC-30.txt.gz.no_w.txt,0.0260322093963623,6.867833137512207
1341.0,1404.0,0.9551282051282052,1.046979865771812,0.002218546774848,1.7587341239515322,0.0,0.0149142431021625,1.0703811131707328,0.002218546774848,0.1419911315921821,0.0007122507122507,0.0028490028490028,0.6220671677198611,0.0042064944749508,0.4372905887929607,0.0014914243102162,0.0104399701715137,0.4536415610241113,0.6734121737197938,0.0,1.0,1.0697501102716171,0.018886514719848,2.973717222663968,0.0,0.6000000000000001,0.4399622450306419,0.0561631540985087,0.0447427293064877,0.7934377330350485,0.8381804623415362,0.4794929157345264,0.0010282754503485,1.8189382583094555,0.0,0.0067114093959731,1.0172159497837512,0.0,0.0,0.0,0.0,0.0028490028490028,0.0470209339774557,0.1834540936241997,0.0,0.0,1405.0,1.42659212445,1.68585828166,74.6387943607,0.0794383174422,75.0,67.0,82.0,0.347980082662,0.287134737155,0.750415791695,0.0466546342334,4721.00618668,34.5752612256,0.160250505522,74.816294832,0.0802552417916,75.0,67.0,82.0,0.620945925927,0.715335553389,0.947511535752,0.0480313756451,19283.2168558,90-18-6-q.txt.gz.no_w.txt,0.0905942916870117,12.971367120742798
371.0,140.0,2.65,0.3773584905660377,0.0179245283018867,0.5105589810936829,0.0,0.0539083557951482,1.9242065561303603,0.0179245283018867,0.4872737367223954,0.0071428571428571,0.0357142857142857,0.6895963293917022,0.025196296730341,0.7865004881419242,0.0107816711590296,0.0889487870619946,0.169811320754717,1.8216801361705952,0.0,1.0,0.6895963293917022,0.2719047619047619,1.0443747660436276,0.0,0.6666666666666667,1.080910489260141,0.2839704721004339,0.7547169811320755,0.0,0.7547169811320755,0.8113207547169812,0.0111859838274932,0.3830870625442083,0.0,0.0269541778975741,1.7047583529377743,0.0214285714285714,0.1642857142857142,0.3071428571428571,0.3071428571428571,0.3071428571428571,0.4142857142857143,0.4142857142857143,0.0,0.0,141.0,2.9583,0.930707022887,34.3245,0.123772000033,34.0,29.0,40.0,1.22164897251,0.270042678349,0.895832184808,0.0505465495361,2465.79473596,8.1189,0.357076620798,34.3704,0.12377372725,34.0,29.0,40.0,1.58333957552,0.262751573979,0.958994580542,0.0354528155875,5506.96664677,or-70-5-2-UC-30.txt.gz.no_w.txt,0.0357825756072998,7.734707593917847
264.0,100.0,2.64,0.3787878787878788,0.0251515151515151,0.5477954339185176,0.0,0.0757575757575757,1.9546574647699129,0.0251515151515151,0.4856781776083464,0.01,0.05,0.6812088524053,0.0353535353535353,0.8212167993531847,0.0151515151515151,0.1212121212121212,0.1666666666666666,1.834021909257456,0.0,1.0,0.6812088524053,0.296,1.0184165687195872,0.0,0.6666666666666667,1.0733815816856185,0.3014513043409978,0.7575757575757576,0.0,0.7575757575757576,0.8106060606060606,0.0156818181818181,0.4141931058815872,0.0,0.0378787878787878,1.7728619116050657,0.03,0.14,0.51,0.56,0.56,0.7251040525739321,0.7393102517290524,0.0,0.0,101.0,0.9237,1.14847288493,25.0539,0.14336989794,25.0,20.0,30.0,1.69026718775,0.214106475057,0.947520414523,0.0357933158566,2240.04887424,2.7214,0.558634329295,25.0701,0.142956997097,25.0,21.0,30.0,1.95415894601,0.212820980321,0.978951043468,0.027109933732,2962.30847091,or-50-20-4-UC-30.txt.gz.no_w.txt,0.0143713951110839,6.343122482299805
500.0,200.0,2.5,0.4,0.013,0.4354145137872279,0.0,0.044,1.6321088182570762,0.013,0.4615384615384615,0.01,0.025,0.5004024235381879,0.0194773869346733,0.7322710472929369,0.008,0.072,0.12,2.0,0.0,0.6000000000000001,0.5004024235381879,0.3,1.0,0.0,0.6000000000000001,0.6931471805599453,0.3,0.8,0.0,0.8,0.8,0.008,0.3,0.0,0.022,1.34425574383325,0.02,0.075,0.275,0.77,0.77,0.9824015748031496,0.9947102650584716,0.0,0.0,201.0,0.0,0.0,50.5011,0.102519025551,50.0,44.0,57.0,2.07861011551,0.0764676481573,1.0,0.0,15410.3918094,0.0,0.0,50.5843,0.102612979142,51.0,44.0,57.0,2.07813240875,0.0761867703795,1.0,0.0,15370.1626462,or-100-10-4.txt.gz.no_w.txt,0.042365550994873,6.887066841125488
565.0,200.0,2.825,0.3539823008849557,0.0120796460176991,0.4158275574417142,0.0,0.0283185840707964,1.7642701091038249,0.0120796460176991,0.5128205128205129,0.005,0.025,0.7997673063938421,0.0174101499006682,0.7380528613425421,0.0070796460176991,0.0495575221238938,0.2212389380530973,1.6285453631999325,0.0,1.0,0.7997673063938421,0.2333333333333333,1.089841778443466,0.0,0.6666666666666667,1.1723246067147512,0.254296414970142,0.7079646017699115,0.0,0.7079646017699115,0.8230088495575221,0.0076548672566371,0.3152806969547894,0.0,0.0141592920353982,1.5891520303129305,0.005,0.035,0.045,0.045,0.045,0.07,0.07,0.0,0.0,201.0,0.456,4.09096277911,46.0893,0.11021761994,46.0,40.0,53.0,0.977091462955,0.149180433023,0.742220658069,0.0651909370091,5034.09036324,11.6584,0.619430929716,46.1342,0.111437775691,46.0,40.0,53.0,0.965411889828,0.30485441232,0.813278277367,0.0785128826806,7175.2762262,or-100-5-1-UC-60.txt.gz.no_w.txt,0.0491373538970947,7.944563388824463
1789.0,1725.0,1.0371014492753623,0.9642258244829514,0.0019821615184582,1.6932258977820298,0.0,0.0134153158188932,1.3155427162726328,0.0019821615184582,0.1626882962304466,0.0005797101449275,0.0023188405797101,0.8128576999630905,0.003223569272743,0.6551150612884499,0.0011179429849077,0.0100614868641699,0.3817775293460033,0.7879974442512734,0.0,1.0,1.3147809601733909,0.0118067632850241,3.521198812590053,0.0,0.25,0.3577517969341459,0.0415739608597588,0.0313024035774175,0.5164896590273896,0.5477920626048072,0.3923979877026272,0.0007346019555901,1.794282696453367,0.0,0.0050307434320849,1.054787283424873,0.0,0.0,0.0,0.0,0.0,0.0621989757001198,0.1819969377247813,527.1781515866651,528.1781515866783,8255.0,0.0201226993865,11.7136822477,94.0679754601,0.0669013831726,94.0,86.0,102.0,0.489906830513,0.185536168909,0.794178016537,0.0351396304819,10076.1869711,28.0594749795,0.205691559298,93.8597210829,0.0693264320458,94.0,86.0,102.0,0.445197897046,0.765339694375,0.940610145076,0.0394182442753,30410.2799739,75-19-2-q.txt.gz.no_w.txt,0.1396925449371338,13.67339539527893
269.0,100.0,2.69,0.3717472118959107,0.0248698884758364,0.4629898560950206,0.0074349442379182,0.0669144981412639,1.853667328219818,0.0248698884758364,0.4934999706791981,0.01,0.05,0.7203286131141922,0.0344237918215613,0.7627921431029396,0.0148698884758364,0.1115241635687732,0.1821561338289963,1.7735151822367698,0.0,1.0,0.7203286131141923,0.2926666666666667,1.0272792917916749,0.0,0.6666666666666667,1.14367366525994,0.3006504060643635,0.7434944237918215,0.0,0.7434944237918215,0.8141263940520446,0.0155762081784386,0.3453535665933199,0.0037174721189591,0.0334572490706319,1.6612632155058114,0.11,0.26,0.45,0.45,0.45,0.5866464339908952,0.5991599603781644,0.0,0.0,101.0,1.5972,0.968283079975,25.0369,0.144741260459,25.0,20.0,30.0,1.50747842842,0.225731159882,0.924157084435,0.0421060432082,1613.61074449,4.2096,0.438257089233,25.0805,0.142949076835,25.0,20.0,30.0,1.84688280057,0.239546195413,0.968091744379,0.0344122592773,2948.99491251,or-50-20-6-UC-30.txt.gz.no_w.txt,0.0156562328338623,6.360327959060669
35275.0,10057.0,3.5075072089092174,0.2851027639971651,0.0002617736591013,2.2481185896974303,0.0,0.0191637136782423,2.4198571173504524,0.0002617736591013,0.1980940640010589,9.943323058566172e-05,0.0002982996917569,0.7218412228223771,0.0001866615482744,2.2979571709201188,5.669737774627923e-05,0.0139192062367115,0.2996550909520434,0.9034461719589568,0.0,1.0,0.8816696737405774,0.1466679257980563,1.2807017236676712,0.0,1.0,1.7498540120846118,0.1878378653763328,0.3277675407512402,0.6524450744153083,0.9802126151665486,0.6185967399007796,0.0001489398451505,2.0113944373079886,0.0,0.0096669029057406,1.8871820165076836,0.0,0.0002982996917569,0.0002982996917569,0.0002982996917569,0.0002982996917569,0.1476583474197076,0.2479544667301494,0.0,2671.668654010949,10507.0,277.8,2.97147166842,2447.65714286,0.17498853423,2516.0,2441.0,2580.0,0.572189282436,1.48513242603,0.945912075037,0.739218062851,2037327.11618,487.173913043,0.147304853148,2525.27536232,0.0190177598815,2525.0,2461.0,2584.0,0.371144499202,0.472055545677,0.88021387419,0.0152187264299,8529431.9947,isolateRightmost.sk_7_481.txt.gz.no_w.txt,1.892470121383667,11.739161729812622
318.0,120.0,2.65,0.3773584905660377,0.0209119496855345,0.4576183057176897,0.0062893081761006,0.0628930817610062,1.808019396329628,0.0209119496855345,0.4872737367223954,0.0083333333333333,0.0416666666666666,0.6895963293917022,0.0294025157232704,0.7565978799406973,0.0125786163522012,0.1069182389937107,0.169811320754717,1.8216801361705952,0.0,1.0,0.6895963293917022,0.2794444444444445,1.0372914643278617,0.0,0.6666666666666667,1.0988166032370728,0.2898653369760636,0.7547169811320755,0.0,0.7547169811320755,0.8113207547169812,0.0130503144654088,0.3374211054023288,0.0031446540880503,0.0314465408805031,1.640111368439184,0.0333333333333333,0.1833333333333333,0.3833333333333333,0.4,0.4,0.5020554066130474,0.5399741730834792,0.0,0.0,121.0,2.1646,1.00620083068,29.6966,0.133208699346,30.0,25.0,35.0,1.3189285579,0.252047117977,0.911885347241,0.0457842941939,2034.32019533,5.7843,0.396035045882,29.7918,0.133781921647,30.0,25.0,35.0,1.67801664187,0.247705786757,0.96465944033,0.0325352499302,4217.90560036,or-60-10-10-UC-30.txt.gz.no_w.txt,0.0320680141448974,6.299847364425659
1731.0,1729.0,1.0011567379988433,0.998844598497978,0.0019449369992104,1.7265489417859234,0.0,0.0138648180242634,1.267039348936887,0.0019449369992104,0.1608039046692725,0.0005783689994216,0.0023134759976865,0.7907240340847892,0.0033111921330421,0.6264734387167343,0.0011554015020219,0.0103986135181975,0.39842095128057,0.7665156443399667,0.0,1.0,1.2981306336729426,0.0133426515005462,3.34721799766382,0.0,0.25,0.3928491541086195,0.0446607632391845,0.0288850375505488,0.5777007510109763,0.6065857885615251,0.4026574234546505,0.000742089860032,1.8112850760057744,0.0,0.0046216060080878,1.02080759260793,0.0,0.0,0.0,0.0,0.0,0.060050968768074,0.1515326778484796,0.0,0.0,1730.0,0.0936987584914,4.76986813251,91.7434996486,0.0685835614943,92.0,83.0,100.0,0.458024620382,0.205271307545,0.785145683925,0.037276020232,9653.20653433,29.8528834137,0.185490215674,91.9939296554,0.0693884698391,92.0,84.0,100.0,0.473544258088,0.777183978435,0.941997165353,0.0381784113382,29212.7110276,75-19-7-q.txt.gz.no_w.txt,0.0640616416931152,12.97673773765564
500.0,200.0,2.5,0.4,0.013,0.4857739508875983,0.0,0.036,1.7189688826203384,0.013,0.4615384615384615,0.01,0.025,0.5004024235381879,0.0193131313131313,0.7722379074190887,0.008,0.062,0.12,2.0,0.0,0.6000000000000001,0.5004024235381879,0.3,1.0,0.0,0.6000000000000001,0.6931471805599453,0.3,0.8,0.0,0.8,0.8,0.008,0.3473110997362451,0.0,0.018,1.457697200233836,0.02,0.08,0.26,0.75,0.75,0.9697058823529412,0.9893337469875269,0.0,0.0,201.0,0.0,0.0,50.3843,0.101167921989,50.0,44.0,57.0,2.08222514517,0.0798335601748,1.0,0.0,14557.5390938,0.0,0.0,50.4259,0.101713794652,50.0,44.0,57.0,2.08369683101,0.0791450847125,1.0,0.0,14625.662753,or-100-20-9.txt.gz.no_w.txt,0.0419428348541259,6.608430624008179
35.0,15.0,2.333333333333333,0.4285714285714285,0.1847619047619047,0.3334218892535305,0.1142857142857142,0.3428571428571428,1.806507165261669,0.1847619047619047,0.2127811076345391,0.0666666666666666,0.2,0.5062608421468742,0.1066666666666666,0.3968948351945155,0.0571428571428571,0.1714285714285714,0.5238095238095238,0.5749595745760689,0.3333333333333332,1.0,0.5982695885852573,0.0715343915343915,1.3882204118611157,0.0,0.3333333333333332,1.1699929969668563,0.0993055024781073,0.0571428571428571,0.8571428571428571,0.9142857142857144,0.7142857142857143,0.1295238095238095,0.3766543669078147,0.0857142857142857,0.2571428571428571,1.5426719687381505,0.0,0.6,0.6,0.6,0.6,0.7991166763735198,0.7995736842003257,0.0,0.0,16.0,1.3391,0.696620230658,3.7363,0.282218805482,4.0,2.0,5.0,1.61639,0.306140312762,0.987064047619,0.113817503785,13881156514.374992,1.0256,0.847342082312,3.7219,0.289661016305,4.0,2.0,5.0,1.49264428571,0.328220656216,0.921230252525,0.195267746159,9240514972.605938,blasted_case60.txt.gz.no_w.txt,0.0044124126434326,5.076010942459106
11421.0,24040.0,0.4750831946755408,2.1048944926013484,0.0001159196628331,4.263839379503081,0.0,0.0045530163733473,0.5953653176576403,0.0001159196628331,0.4262229010398666,4.1597337770382697e-05,0.0008319467554076,0.8162071883555919,0.000983248575326,0.7376237781952457,8.755800717975659e-05,0.0021013921723141,0.4576509875826923,0.8062184185929477,0.0,1.0,1.146854094377973,0.023094757750794,4.653671060347776,0.0,1.0,0.3869318597106531,0.1074754057906129,0.3143332457753262,0.6496804132737939,0.96401365904912,0.5685141406181595,5.681800798686368e-05,4.217847711361722,0.0,0.0023640661938534,0.557965680571333,0.0001663893510815,0.0001663893510815,0.0001663893510815,0.0001663893510815,0.0001663893510815,0.0038931326576917,0.016370239949308,0.0,1421.5374783286427,24893.0,1.93525179856,3.45973298142,847.956834532,0.0206264230178,848.0,825.0,869.0,0.281662444836,0.283723749515,0.929469972527,0.00748587896379,67276.9871977,117.063414634,0.109862700236,844.990243902,0.0741929177453,851.0,823.0,873.0,0.492770783984,0.956337360512,0.990876311852,0.0104979519569,856324.655202,herman3.pm_20steps_6int_1fract_stable_under.dimacs.gz.no_w.txt,1.5679311752319336,10.32817244529724
395.0,132.0,2.992424242424242,0.3341772151898734,0.0199654775604142,0.8883827725651967,0.010126582278481,0.1341772151898734,1.7866983891849606,0.0199654775604142,0.1885205002538584,0.0075757575757575,0.0227272727272727,0.6884053870773069,0.0142692750287686,0.8489858470172852,0.0050632911392405,0.0683544303797468,0.2641350210970464,0.969194487109033,0.0,1.0,0.8710754518618286,0.1049179120182099,0.9254029935941364,0.0,0.3333333333333332,1.1940036639524894,0.0970913498632976,0.3493670886075949,0.6430379746835443,0.9924050632911392,0.850632911392405,0.0165707710011507,0.9013699849641316,0.0075949367088607,0.1012658227848101,1.6080778015783337,0.0075757575757575,0.0454545454545454,0.3863636363636363,0.803030303030303,0.803030303030303,0.9006151944981733,0.9709915226035548,0.0,0.0,133.0,3.3863,0.859417018345,30.5949,0.138396916539,31.0,25.0,36.0,0.987910419193,0.246101742822,0.836915184051,0.0738692640427,1238.51362709,5.5208,0.603308791405,30.648,0.139374438806,30.0,25.0,36.0,1.09619281637,0.255020239689,0.867861344377,0.0691887184991,2023.40853482,blasted_case52.txt.gz.no_w.txt,0.0345122814178466,7.359284400939941
564.0,200.0,2.82,0.3546099290780142,0.0120921985815602,0.443475067253791,0.0,0.0319148936170212,1.8688672482399284,0.0120921985815602,0.5121480702807326,0.005,0.025,0.7973390834536955,0.0172315478099718,0.7846551094643568,0.0070921985815602,0.0585106382978723,0.2198581560283688,1.633417922731892,0.0,1.0,0.7973390834536955,0.2796666666666667,1.0555366865596612,0.0,0.6666666666666667,1.233944865528085,0.2951984266745185,0.7092198581560284,0.0,0.7092198581560284,0.8226950354609929,0.0076595744680851,0.3376457161428671,0.0,0.0159574468085106,1.631268738943978,0.015,0.04,0.09,0.09,0.09,0.165,0.165,0.0,0.0,201.0,1.5226,1.65687739208,48.5173,0.106246627533,48.0,42.0,55.0,1.10476640172,0.190311405304,0.844167192137,0.0428990939786,5832.96084956,11.3197,0.429939980725,48.3557,0.107043479049,48.0,42.0,55.0,1.23544878225,0.328982577108,0.912573643964,0.0482430486764,11200.1743365,or-100-20-6-UC-60.txt.gz.no_w.txt,0.0287094116210937,9.780364513397217
4088.0,2805.0,1.457397504456328,0.6861545988258317,0.000916730328495,0.7502669156500059,0.0002446183953033,0.0041585127201565,1.8410041128710737,0.000916730328495,0.3013758685962813,0.0007130124777183,0.0014260249554367,0.9413146907191332,0.0013668979422404,0.7168041473089944,0.0002446183953033,0.0075831702544031,0.7083741030658839,0.5233549846288091,0.0,1.0,1.129840998453282,0.8289935047185755,0.2194073575603456,0.5,1.0,1.57883726547132,0.1818872743049925,0.6064090019569471,0.2157534246575342,0.8221624266144814,0.8282778864970646,0.0007942903188672,0.7306873077787327,0.0002446183953033,0.0039138943248532,1.8410041128710737,0.0,0.0,0.0028520499108734,0.0028520499108734,0.0028520499108734,0.555542351620783,0.9986613591792644,0.0,0.0,2806.0,3.13652694611,0.95292516027,390.289820359,0.0369052178449,390.0,372.0,410.0,0.37430101246,0.158197909657,0.804821926815,0.0170912076628,266534.631332,54.7115789474,0.151305407055,390.727368421,0.0364392093392,391.0,371.0,409.0,0.23143966933,0.239705566878,0.862611238294,0.0186584567831,463637.77529,or_chain_138.fg.uai.txt_no_w.txt,0.3391065597534179,14.14320158958435
538.0,200.0,2.69,0.3717472118959107,0.0124349442379182,0.4791169653741867,0.0,0.037174721189591,1.867596785573013,0.0124349442379182,0.4934999706791981,0.005,0.025,0.7203286131141922,0.0180804325785738,0.7859671704394582,0.0074349442379182,0.0669144981412639,0.1821561338289963,1.7735151822367698,0.0,1.0,0.7203286131141923,0.2693333333333333,1.0512781582917827,0.0,0.6666666666666667,1.14367366525994,0.2831442506332535,0.7434944237918215,0.0,0.7434944237918215,0.8141263940520446,0.0077881040892193,0.3590993316053197,0.0,0.0185873605947955,1.7140438838993102,0.01,0.04,0.245,0.29,0.29,0.4094335347432024,0.4099781740476162,0.0,0.0,201.0,1.8501,1.45590871634,48.272,0.106446603397,48.0,42.0,55.0,1.0425228588,0.210332184785,0.858401247651,0.0439111797538,4906.40739274,11.2446,0.381813966691,48.2933,0.107583315656,48.0,42.0,55.0,1.29651825888,0.310704771789,0.933466422811,0.0409651823255,10958.8327939,or-100-5-2-UC-40.txt.gz.no_w.txt,0.050168752670288,7.496266603469849
